cast_id,movie_id,character,gender,realname,order
104597,44490,Beverly Franco,1,Lupe Ontiveros,2
104598,44490,Jamilla,1,Maya Rudolph,3
104599,44490,Sam,2,Paul Weitz,4
104600,44490,Carlyn,0,Beth Colt,5
104601,44490,Diane,1,Mary Wigmore,6
104602,44490,Barry,0,Paul Sand,7
104603,44490,Mrs. O'Brien,1,Pamela Gordon,8
104604,32222,Ajay Pandya,2,Kal Penn,0
104605,32222,Nina Shah,1,Purva Bedi,1
104606,32222,"Krishnagopal ""Kris"" Reddy",0,Deep Katdare,2
104607,32222,Jagjit Singh,0,Ronobir Lahiri,3
104608,32222,Salim Ali Khan,0,Rizwan Manji,4
104609,32222,Rakesh Patel,0,Anil Kumar,5
104610,32222,Farah Saeed,0,Sunita Param,6
104611,32222,Gautam Rao,0,Aladdin Ullah,7
104612,32222,Eric Berger,0,Eric Axen,8
104613,32222,Chandu,0,Sanjit De Silva,9
104614,32222,Hemant,2,Sunil Malhotra,10
104615,32222,Priya,0,Ami Shukla,11
104616,32222,Mr. Reddy,0,Krishen Mehta,12
104617,32222,Mrs. Reddy,0,Smita Patel,13
104618,32222,Mrs. Saeed,0,Bina Sharif,14
104619,32222,Mr. Saeed,2,Tirlok Malik,15
104620,32222,Mr. Singh,0,Ravi Khanna,16
104621,431,Leaven,1,Nicole de Boer,0
104622,431,Holloway,1,Nicky Guadagni,1
104623,431,Worth,2,David Hewlett,2
104624,431,Kazan,2,Andrew Miller,3
104625,431,Alderson,2,Julian Richings,4
104626,431,Rennes,2,Wayne Robson,5
104627,431,Quentin,2,Maurice Dean Wint,6
104628,76996,,2,Matt Day,0
104629,76996,,2,Matthew Dyktynski,1
104630,76996,,1,Alice Garner,2
104631,76996,,1,Frances O'Connor,3
104632,76996,,1,Radha Mitchell,4
104633,76996,,1,Suzi Dougherty,5
104634,76996,,0,Kym Gyngell,6
104635,51942,Keri Boyer,0,Charis Michelsen,0
104636,51942,Grant Boyer,0,Tom Larson,1
104637,51942,Larson P. Giles,0,Richard Spore,2
104638,1424,Sophie Jacobs,1,Courteney Cox,0
104639,1424,Hugh,2,James Le Gros,1
104640,1424,Jesse,2,Michael Ealy,2
104641,1424,Dr. Fayn,1,Nora Dunn,3
104642,1424,Officer Roberts,2,Nick Offerman,4
104643,1424,Carol Jacobs,1,Anne Archer,5
104644,1424,The Shooter,2,Matthew Carey,6
104645,1424,Juhn,2,Robert Wu,7
104646,60420,Jacob Helm,2,Anton Yelchin,0
104647,60420,Anna Gardner,1,Felicity Jones,1
104648,60420,Sam,1,Jennifer Lawrence,2
104649,60420,Simon,0,Charlie Bewley,3
104650,60420,Jackie Gardner,1,Alex Kingston,4
104651,60420,Bernard Gardner,2,Oliver Muirhead,5
104652,60420,Liz,1,Finola Hughes,6
104653,60420,Mike Appletree,2,Chris Messina,7
104654,60420,Ross,0,Ben York Jones,8
104655,60420,Isabelle,0,Edy Ganem,9
104656,325123,Vincent Augustine,2,Glenn Plummer,1
104657,325123,Det. Sasha Colfax,1,Michelle Van Der Water,2
104658,325123,Lori Franklin,0,Danielle Vega,4
104659,325123,Vampire Priest,0,Greg Eagles,5
104660,142132,Clive,0,John Taylor,0
104661,142132,Nick,2,Michael Des Barres,1
104662,142132,Jonesy,2,Martin Kemp,2
104663,142132,Gwen,1,Jade Gordon,3
104664,142132,Burt,0,Larry Klein,4
104665,142132,Carl,2,John Doe,5
104666,142132,Kate,1,Lucinda Jenney,6
104667,142132,In Utero Baby,0,Marion Moseley,7
104668,142132,Violet,0,Veronica Nommenson,8
104669,142132,Rose,0,Elena Nommenson,9
104670,142132,Eva,1,Rosanna Arquette,10
104671,20520,Ernest,0,Jeffrey Chyau,0
104672,20520,Sam,2,Sung Kang,1
104673,20520,Ahma Chin,0,Jade Wu,2
104674,20520,Christine,0,Samantha Futerman,3
104675,20520,Katie (as Alexis Kapp Chang),0,Alexis Chang,4
104676,20520,Gung Gung,0,Stephen Chen,5
104677,20520,Roy,0,Conor J. White,6
104678,20520,Jess,0,Jackson Budinger,7
104679,20520,Walter,0,Clint Jordan,8
104680,20520,Gina,1,Eleanor Hutchins,9
104681,20520,Hank,0,Ron Domingo,10
104682,20520,Shakira,0,Jackie Nova,11
104683,20520,Toby,0,Jake Holbrook,12
104684,20520,Jimmy,2,Ian Boyd,13
104685,20520,Cheap Ass Naked Man,0,Glen Brackenridge,14
104686,109729,Tara,1,Lindsay Lohan,0
104687,109729,Christian,2,James Deen,1
104688,109729,Dr. Campbell,2,Gus Van Sant,2
104689,109729,Ryan,2,Nolan Gerard Funk,3
104690,109729,Gina,1,Amanda Brooks,4
104691,109729,Cynthia,1,Tenille Houston,5
104692,109729,Hoodie Guy,2,Jarod Einsohn,6
104693,109729,Reed,0,Chris Zeischegg,7
104694,109729,Randall,0,Victor of Aquitaine,8
104695,109729,Jon,2,Jim Boeven,9
104696,109729,Erik,2,Philip Pavel,10
104697,109729,Young Hot Girl,1,Lily LaBeau,11
104698,109729,Young Hot Guy,0,Thomas Trussell,12
104699,109729,David,0,Alex Ashbaugh,13
104700,109729,Jaden,0,Chris Schellenger,14
104701,109729,Caitlin,0,Lauren Schacher,15
104702,109729,Receptionist,0,Diana Gitelman,16
104703,109729,Photographer,0,Andres De La Fuente,17
104704,78307,Oz,1,Judy Marte,0
104705,78307,Marisol Pagan,0,Paola Mendoza,1
104706,78307,Jimmy Ortiz,2,Flaco Navaja,2
104707,78307,Chewey,2,Dominic Colón,3
104708,78307,Dr. Kendall,0,Edward O'Blenis,4
104709,78307,Adepero,1,Adepero Oduye,5
104710,12247,Son Hayes,2,Michael Shannon,0
104711,12247,Annie Hayes,0,Glenda Pannell,1
104712,12247,Stephen Hayes,0,Lynnsee Provence,2
104713,12247,Boy Hayes,0,Douglas Ligon,3
104714,12247,Kid Hayes,0,Barlow Jacobs,4
104715,12247,Nicole,1,Natalie Canerday,5
104716,12247,Paul,0,Tucker Prentiss,6
104717,12247,Melissa,0,Vivian Morrison Norman,7
104718,12247,Cleaman Hayes,2,Michael Abbott Jr.,8
104719,12247,Cheryl,0,Coley Canpany,9
104720,12247,Kevin,0,Wyatt Ashton Prentiss,10
104721,12247,Carter,0,Cole Hendrixson,11
104722,12247,John Hayes,0,David Rhodes,12
104723,12247,Mark Hayes,0,Travis Smith,13
104724,12247,Shampoo,0,G. Alan Wilkins,14
104725,29917,White,2,Luke Mably,0
104726,29917,Dark,1,Adar Beck,1
104727,29917,Guard,2,Chris Carey,2
104728,29917,Chinese Girl,1,Gemma Chan,3
104729,29917,Blonde,1,Nathalie Cox,4
104730,29917,Deaf,2,John Lloyd Fillingham,5
104731,29917,Black,0,Chukwudi Iwuji,6
104732,29917,Brunette,1,Pollyanna McIntosh,7
104733,29917,Brown,2,Jimi Mistry,8
104734,29917,Invigilator,2,Colin Salmon,9
104735,70687,Tucker,1,Terumi Matthews,0
104736,70687,Drew,0,Nicole Zaray,1
104737,70687,Ofelia,0,Belinda Becker,2
104738,70687,Isaac,2,James Urbaniak,3
104739,70687,J.L.,0,Thomas Pasley,4
104740,70687,Gorge,1,Samantha Buck,5
104741,70687,Dental Assistant of Death,0,Julie Anderson,6
104742,70687,Girl in Window,0,Amanda Vogel,7
104743,70687,Dex,2,Leo Marks,8
104744,70687,Cop,0,Justin X. McAvoy,9
104745,70687,Rachel the Bartender,0,Amanda Cole,10
104746,70687,'This Guy' in Bar,0,Tom Vought,11
104747,70687,Drew's Mother,0,Alana Jerins,12
104748,70687,Little Drew,0,Rebeka Milkis,13
104749,60463,Zachary,2,Chris Chatman,0
104750,60463,Savannah,1,Candise Lakota,1
104751,60463,Aundrea,0,Krystle Connor,2
104752,60463,Miles,0,Robert Acinapura,3
104753,60463,Margaret,0,Amy Ganser,4
104754,60463,Anita,0,Millena Gay,5
104755,60463,Charlie,2,Dustin Fitzsimons,6
104756,60463,Trevor,0,Cliff Tan,7
104757,60463,Pastor Joe,2,Mark Hengst,8
104758,60463,Aunt Janet,0,Rae Silva,9
104759,60463,Mrs. Howell,0,Kesha Ealy,10
104760,60463,Jake,0,Shane Carther Thomas,11
104761,60463,Mrs. Stewart,0,Debra Lynn Hull,12
104762,60463,Dad - Robert Ryan,0,Justin Spanko,13
104763,60463,Mr. Crane,0,Daniel J. Roberts,14
104764,46252,,2,Corbin Bernsen,0
104765,46252,,2,Frank Gallacher,1
104766,46252,,0,Lloyd Warner,2
104767,46252,,0,Audrey Lynn Tennent,3
104768,24869,John,2,Chris Kelly,0
104769,24869,Liev,1,Jessica Duffy,1
104770,24869,Emma,0,Quinn Hunchar,2
104771,24869,Jacob,0,Jeremy Make,3
104772,24869,Allel,0,Jennifer Batter,4
104773,24869,Gabe,2,Eme Ikwuakor,5
104774,24869,Sarah,0,Shelby Malone,6
104775,24869,Ron,0,Steve Sealy,7
104776,24869,Shelly,0,Shannan Steele,8
104777,24869,The Collector,0,Steven Brown,9
104778,24869,Sadie,0,Shauna Earp,10
104779,24869,The Key Master Incubus,0,Marty Lindsey,11
104780,77934,Julia,1,Sophie Bolen,0
104781,77934,Patti Cooper,0,Madeline Vail ,1
104782,77934,Scott Cooper,2,Colby French,2
104783,77934,Betsy Ross,1,Florence Henderson,4
104784,77934,Hank Vanee,0,Charles Beale ,5
104785,77934,Johnny,0,Andrew Twifford ,6
104786,77934,Uncle Chip,0,Michael J. Blashill ,7
104787,77934,Diane,0,Kimberly Harsch ,8
104788,77934,Pamela,0,Michele Messmer ,9
104789,77934,Billy Cooper,2,Derek Brandon,10
104790,34697,Jess Tyler,2,Stacy Keach,0
104791,34697,Kady Tyler,1,Pia Zadora,1
104792,34697,Judge Rauch,2,Orson Welles,2
104793,34697,Mr. Gillespie,2,Ed McMahon,3
104794,34697,Mrs. Helen Gillespie,1,June Lockhart,4
104795,34697,Belle Morgan,1,Lois Nettleton,5
104796,34697,Wash Gillespie,2,Edward Albert,6
104797,34697,Moke Blue,2,James Franciscus,7
104798,34697,Rev. Rivers,2,Stuart Whitman,8
104799,150211,The Hunter,1,Brit Morgan,2
104800,150211,The Hunter,2,Noah Segan,3
104801,306667,Kathy,0,Jordan Trovillion,1
104802,306667,Luke,2,Dean Cain,2
104803,306667,Kim,0,Sherryl Despres,3
104804,306667,Miss Tara,0,Dana Blackstone,4
104805,306667,Miss Katy,0,Annelyse Ahmad,5
104806,306667,Josh / Bull Rider,0,Joshua Ray Bell,6
104807,306667,Mr. C,0,Carl Harry Carlson,7
104808,306667,Miss Jessica,0,Kristin Mellian,8
104809,306667,Miss Linda,0,Sharron Nelson,9
104810,306667,Cheese (bull rider),0,Joel Paul Reisig,10
104811,306667,Stacy,0,Kristen Ryda,11
104812,306667,Lisa,0,Rachel Sowers,12
104813,306667,Leslie,0,Leslie Valentino,13
104814,274758,Herself - Lead,0,Katie Cleary,1
104815,274758,Himself - Animal Advocate,2,Robert Davi,2
104816,274758,Herself - Animal Advocate,1,Carole Davis,3
104817,274758,Herself - Animal Advocate,1,Alison Eastwood,4
104818,274758,Herself - Animal Advocate,1,Tippi Hedren,5
104819,274758,Herself - Animal Advocate,0,Elaine Hendrix,6
104820,274758,Herself - Animal Advocate,0,Andrea C. Kelley,7
104821,274758,Herself - Animal Advocate,0,Carly Lyn,8
104822,274758,Himself - Animal Advocate,2,Esai Morales,9
104823,274758,Himself - Animal Advocate,0,Richard O'Barry,10
104824,274758,Herself - Animal Advocate,1,Kristen Renton,11
104825,274758,Herself - Animal Advocate,1,Charlotte Ross,12
104826,274758,Himself - Animal Advocate,2,Michael Vartan,13
104827,274758,Herself - Animal Advocate,1,Jill Wagner,14
104828,3060,James Apperson,2,John Gilbert,0
104829,3060,Melisande,1,Renée Adorée,1
104830,3060,Mr. Apperson,2,Hobart Bosworth,2
104831,3060,Mrs. Apperson,1,Claire McDowell,3
104832,3060,Justyn Reed,1,Claire Adams,4
104833,3060,Harry,0,Robert Ober,5
104834,3060,Bull,2,Tom O'Brien,6
104835,3060,Slim,2,Karl Dane,7
104836,3060,Miss Apperson,1,Kathleen Key,8
104837,3060,Melisande's mother,0,Rosita Marstini,9
104838,3060,Justine Devereux,1,Julanne Johnston,10
104839,40963,Seymour,2,Sid Haig,1
104840,40963,Bob,2,Richard Riehle,2
104841,40963,Pike,0,Mel England,3
104842,40963,Ernest,2,Jacob Zachar,4
104843,40963,Tavis / Flop,0,Travis Betz,5
104844,173224,Jerry,2,Michael Madsen,0
104845,173224,Varnie,0,Iman Crosson,1
104846,173224,Milutin,2,Lazar Ristovski,2
104847,18533,Michael Peterson (Charles Bronson),2,Tom Hardy,0
104848,18533,Paul Daniels,2,Matt King,1
104849,18533,Phil,2,James Lance,2
104850,18533,Irene,1,Kelly Adams,3
104851,18533,Julie,0,Katy Barker,4
104852,18533,Charlie's Mum,1,Amanda Burton,5
104853,18533,Charlie's Dad,0,Andrew Forbes,6
104854,18533,Webber,0,Jon House,7
104855,18533,Alison,0,Juliet Oldfield,8
104856,18533,Andy Love / Friendly Screw,0,Mark Powley,10
104857,18533,Uncle Jack,2,Hugh Ross,11
104858,18533,Workshop Supervisor,0,Andrew St. John,12
104859,18533,John White,2,Joe Tucker,13
104860,18533,Jewellery Shop Assistant 1,0,Tracy Wiles,14
104861,18533,Hysterical Screw,0,Luing Andrews,15
104862,18533,Prison Governor,2,Jonny Phillips,16
104863,376010,Chinaman Dan,2,Peter Shinkoda,1
104864,376010,Prince Zain Mohammed,0,Merik Tadros,2
104865,376010,Southern Bill,2,Peter Sherayko,3
104866,376010,Waylin Smith,0,Miles Szanto,4
104867,376010,Railroad Man,0,Jonathan Erickson Eisley,5
104868,376010,Two-face Tilly,1,Jen Kuhn,6
104869,376010,Cowboy,0,Ardeshir Radpour,7
104870,376010,Anton Stice,2,Claude Duhamel,8
104871,376010,Harvard Gold,0,James Anthony Cotton,9
104872,376010,Homesteader,0,Stig Eldred,10
104873,376010,Outlaw,2,Buddy Daniels,11
104874,139948,Himself,0,Donald Austin,0
104875,139948,Himself,0,"Brendan ""Doogie"" Milewski",1
104876,139948,Himself,0,Dave Parnell,2
104877,77332,Charlie,2,Dan Futterman,0
104878,77332,Steve,0,Matt Keeslar,1
104879,77332,Dean,2,Samuel Ball,2
104880,77332,Bill,2,Lothaire Bluteau,3
104881,77332,Brett,2,Alan Cumming,4
104882,77332,Matt,2,Josh Hamilton,5
104883,77332,Sam,0,James Simon,6
104884,77332,Deedee,1,Megan Dodds,7
104885,77332,Ron,2,Gabriel Olds,8
104886,77332,Clara - The Married Woman,1,Barbara Sukowa,9
104887,77332,Don,2,Gerry Bamman,10
104888,77332,Judy - The Photo Lady,1,Pamela Shaw,11
104889,77332,Efraim - The Window Couple,2,Christopher Bradley,12
104890,70478,Stewardess Samantha,1,Christina Hart,0
104891,70478,Colin Winthrop,0,Ronald South,1
104892,70478,Captain Brad Masters,0,William Condos,2
104893,70478,Jo Peters,0,Anita de Moulin,3
104894,70478,Tina,0,Paula Erikson,4
104895,70478,Cathy,0,Kathy Ferrick,5
104896,70478,Wendy,0,Janet Wass,6
104897,70478,Horney Annie,0,Donna Stanley,7
104898,70478,Cappy,0,Jerry Litvinoff,8
104899,70478,Karin,0,Patricia Fein,9
104900,70478,Cindy,0,Beth Shields,10
104901,70478,Ursella,0,Monica Gayle,11
104902,70478,Charles,0,Robert Keller,12
104903,70478,Soldier,0,Andy Roth,13
104904,70478,Pilot,0,John Barcado,14
104905,35073,Professor Tom Nesbitt,2,Paul Hubschmid,0
104906,35073,Lee Hunter,1,Paula Raymond,1
104907,35073,Professor Thurgood Elson,2,Cecil Kellaway,2
104908,35073,Col. Jack Evans,2,Kenneth Tobey,3
104909,35073,Capt. Phil Jackson,2,Donald Woods,4
104910,35073,Corp. Stone,2,Lee Van Cleef,5
104911,35073,Sgt. Loomis,2,Steve Brodie,6
104912,35073,George Ritchie,2,Ross Elliott,7
104913,35073,Jacob Bowman,0,Jack Pennick,8
104914,35073,Sgt. Willistead,2,Ray Hyke,9
104915,35073,Miss Ryan,0,Paula Hill,10
104916,35073,ER Doctor,2,Michael Fox,11
104917,35073,First Radar Man,0,Alvin Greenman,12
104918,35073,Dr. Morton,2,Frank Ferguson,13
104919,35073,Dr. Ingersoll,2,King Donovan,14
104920,35073,Charlie - Radar Man,2,James Best,15
104921,35073,Maj. Evans,0,Roy Engel,16
104922,35073,Ballet-Goer,1,Bess Flowers,17
104923,9659,Mad Max Rockatansky,2,Mel Gibson,0
104924,9659,Jessie Rockatansky,1,Joanne Samuel,1
104925,9659,Toecutter,2,Hugh Keays-Byrne,2
104926,9659,"Jim Goose, Main Force Patrol Officer",2,Steve Bisley,3
104927,9659,Johnny the Boy,0,Tim Burns,4
104928,9659,Fifi,2,Roger Ward,5
104929,9659,Nurse,0,Lisa Aldenhoven,6
104930,9659,Mudguts,0,David Bracks,7
104931,9659,Clunk,0,Bertrand Cadart,8
104932,9659,Underground Mechanic,2,David Cameron,9
104933,9659,Singer,0,Robina Chaffey,10
104934,9659,Sarse,0,Stephen Clark,11
104935,9659,Toddler,0,Mathew Constantine,12
104936,9659,Ziggy,0,Jerry Day,13
104937,9659,Station Master,0,Reg Evans,14
104938,9659,Diabando,0,Howard Eynon,15
104939,9659,Benno,0,Max Fairchild,16
104940,9659,Grinner,0,John Farndale,17
104941,10218,Mike Peters.,2,Jon Favreau,0
104942,10218,Trent Walker.,2,Vince Vaughn,1
104943,10218,Rob,2,Ron Livingston,2
104944,10218,Sue,2,Patrick Van Horn,3
104945,10218,Charles,0,Alex Désert,4
104946,10218,Lorraine,1,Heather Graham,5
104947,10218,Christy,1,Deena Martin,6
104948,10218,Lisa,1,Katherine Kendall,7
104949,10218,Nikki,1,Brooke Langton,8
104950,10218,Girl with Cigar,1,Blake Lindsley,9
104951,10218,Vegas Dealer,0,Kevin James Kelly,10
104952,10218,Vegas Waitress,1,Stephanie Ittleson,11
104953,10218,$100 Gambler,0,Vernon Vaughn,12
104954,10218,$5 Winner,0,Joan Favreau,13
104955,10218,Skully,0,Rio Hackford,14
104956,10218,Girl at Party,0,Jan Dykstra,15
104957,10218,Peek-a-boo Girl,1,Maddie Corman,16
104958,10218,Dresden Lounge Act,0,Marty & Elayne,17
104959,10218,Derby Band,0,Big Bad Voodoo Daddy,18
104960,10218,$100 Gambler,0,Sheri Rosenblum,19
104961,10218,$100 Gambler,0,Stasea Rosenblum,20
104962,10218,$5 Gambler,1,Pamela Shaw,21
104963,10218,Pit Boss,0,Tom Alley,22
104964,10218,Lounge Lizard,0,Reverend Phil Dixon,23
104965,10218,Bartender,0,Ashley M. Rogers,24
104966,10218,Skully's Crew / Derby Dancer,0,Jay Diola,25
104967,10218,Skully's Crew,0,Nicholas Gagliarducci,26
104968,10218,Skully's Crew,2,David Gould,27
104969,10218,Skully's Crew,2,Bill Phillips,28
104970,10218,Pink Dot Guy,0,Mansur Hamud,29
104971,10218,Party Mystery Guy,2,Ahmed Ahmed,30
104972,10218,Derby Lady,0,Eufemia Plimpton,31
104973,10218,Derby Lady,0,Melinda Starr,32
104974,10218,Dresden Lady,1,Samantha Lemole,33
104975,10218,Dresden Lady,0,Jessica Buchman,34
104976,10218,Diner Waitress,0,Caroline O'Meara,35
104977,10218,Derby Doorman,2,Gary Auerbach,36
104978,10218,Derby Doorman,2,Brad Halvorson,37
104979,10218,Diner Patron,0,Christopher R. Joyce,38
104980,10218,Diner Patron,0,Edward Rissien,39
104981,10218,Diner Patron,0,Jenna Rissien,40
104982,10218,Diner Patron,0,Mark Smith,41
104983,10218,Derby Dancer,0,John Abrham,42
104984,10218,Derby Dancer,0,Rachel Gallaghan,43
104985,10218,Derby Dancer,0,Lisa Guerriero,44
104986,10218,Derby Dancer,2,Thomas Hall,45
104987,10218,Derby Dancer,0,Damiana Kamishin,46
104988,10218,Derby Dancer,0,Curtis Lindersmith,47
104989,10218,Derby Dancer,0,Jennifer Lucero,48
104990,10218,Derby Dancer,0,Pinki Marsolek,49
104991,10218,Derby Dancer,0,Rhonda Martin,50
104992,10218,Derby Dancer,0,Martina Migenes,51
104993,10218,Derby Dancer,0,Paul Mojica,52
104994,10218,Derby Dancer,0,Sam Mollo,53
104995,10218,Derby Dancer,0,Jacob Morris,54
104996,10218,Derby Dancer,0,Michael Scott,55
104997,10218,Derby Dancer,0,Bernard Serrano,56
104998,10218,Derby Dancer,0,Rosalind Smith,57
104999,10218,Derby Dancer,0,Molly Stern,58
105000,10218,Derby Dancer,0,Johnny Walker,59
105001,10218,Derby Dancer,0,Lisa Wolstein,60
105002,391,Joe,2,Clint Eastwood,0
105003,391,Marisol,1,Marianne Koch,1
105004,391,Ramón Rojo,0,Gian Maria Volonté,2
105005,391,John Baxter,2,Wolfgang Lukschy,3
105006,391,Silvanito,2,José Calvo,4
105007,391,Esteban Rojo,2,Sieghardt Rupp,5
105008,391,Don Miguel Rojo,2,Antonio Prieto,6
105009,391,Consuelo Baxter,1,Margarita Lozano,7
105010,391,Julián,0,Daniel Martín,8
105011,391,Antonio Baxter,0,Bruno Carotenuto,9
105012,391,Rubio,0,Benito Stefanelli,10
105013,391,Chico,2,Mario Brega,11
105014,391,"Piripero, der Sargtischler",0,Josef Egger,12
105015,391,Baxter Gang Member,2,Frank Braña,13
105016,43595,Lady Lou,0,Mae West,0
105017,43595,Captain Cummings,2,Cary Grant,1
105018,43595,Chick Clark,2,Owen Moore,2
105019,43595,Serge Stanieff,0,Gilbert Roland,3
105020,43595,Gus Jordan,2,Noah Beery,4
105021,43595,Dan Flynn,2,David Landau,5
105022,43595,Russian Rita,0,Rafaela Ottiano,6
105023,43595,Spider Kane,2,Dewey Robinson,7
105024,43595,Sally,1,Rochelle Hudson,8
105025,43595,Chuck Connors,2,Tammany Young,9
105026,43595,Rag Time Kelly,0,Fuzzy Knight,10
105027,43595,Frances,0,Grace La Rue,11
105028,43595,Doheney,0,Robert Homans,12
105029,43595,Pearl,1,Louise Beavers,13
105030,54897,as Bill 'Mac' McDonald,2,Michael Joiner,0
105031,54897,Sam Wright,0,Michael Higgenbottom,1
105032,54897,George Wright,2,"Louis Gossett, Jr.",2
105033,54897,Dr. Vines,1,Cindy Hodge,3
105034,83588,Brian,2,David Oyelowo,0
105035,83588,Gina,0,Maya Gilbert,1
105036,83588,Fraine,1,Sharon Lawrence,2
105037,83588,Ruby,0,Emayatzy Corinealdi,3
105038,83588,Littleton,2,Dondre Whitfield,4
105039,83588,Derek,2,Omari Hardwick,5
105040,83588,Ruth,1,Lorraine Toussaint,6
105041,83588,Bus Hustler,0,Andy Spencer,9
105042,83588,Rosie,1,Edwina Findley Dickerson,10
105043,53256,Hanna,1,Sophie Rois,0
105044,53256,Simon,0,Sebastian Schipper,1
105045,53256,Adam,2,Devid Striesow,2
105046,53256,Lotte,1,Annedore Kleist,3
105047,53256,Dirk,2,Alexander Hörbe,4
105048,53256,Petra,0,Winnie Böwe,5
105049,53256,Dr. Wissmer,2,Hans-Uwe Bauer,6
105050,53256,Boninger,2,Peter Benedict,7
105051,53256,Schauspielerin im Theaterstück,0,Georgette Dee,8
105052,53256,Sven,0,Cedric Eich,9
105053,53256,Dr. Hubert Zimmer,0,Christopher Karl Hemeyer,10
105054,53256,Taxifahrer,2,Hans Hohlbein,11
105055,53256,Katrin,1,Senta Dorothea Kirschner,12
105056,53256,Redakteur,0,Thomas Kornmann,13
105057,53256,Udo,2,Gotthard Lange,14
105058,53256,Gast,2,Alexander Scheer,15
105059,53256,Simons Tante,0,Gundi Anna Schick,16
105060,53256,Nick,2,Karl Alexander Seidel,17
105061,53256,London Bus Passenger,0,Mick Slaney,18
105062,53256,Jens,2,Hannes Wegener,19
105063,53256,Alexander,0,Alexander Yassin,20
105064,53256,Cousine von Simon,1,Martina Ysker,21
105065,53256,Trauungsbeamter,0,Michael Dorn,22
105066,53256,Hildegard,1,Angela Winkler,23
105067,53256,Simone,0,Christina Große,24
105068,40920,Seymour Polatkin,0,Evan Adams,1
105069,40920,Agnes Roth,0,Michelle St. John,2
105070,40920,Aristotle Joseph,0,Gene Tagaban,3
105071,40920,Mouse,0,Swil Kanim,4
105072,40920,The Interviewer,0,Rebecca Carroll,5
105073,40920,Teresa,1,Cynthia Geary,6
105074,40920,Mr. Williams,2,Leo Rossi,7
105075,40920,Steven,2,Leo Rossi,8
105076,40920,Junior One,0,Arthur Tulee,9
105077,40920,Junior Two,2,Jim Boyd,10
105078,40920,White Motorist,0,Ron Otis,11
105079,40920,Tavern Father,0,William Joseph Elk III,12
105080,54702,Samantha Harrison,0,Samantha Dark,0
105081,54702,Marylin,0,Heather Magee,2
105082,54702,Kurt,2,Richard Glover,3
105083,54702,Julian,0,R. Brandon Johnson,4
105084,176074,Mickey Wagner,2,Adam Rifkin,1
105085,176074,Katherine Warwick,0,Kelley Menighan Hensley,3
105086,176074,Jenna,1,Kendra Sue Waldman,4
